CODIGO;MTRA01;MTRA03;MTRA04;MTRA06;MTRA07;MTRA081;MTRA082;MTRA083;MTRA084;MTRA085;MTRA086;MTRA087;MTRA09;MTRA091;MTRA10;MTRA101;MTRA102;MTRA111;MTRA112;MTRA113;MTRA114;MTRA12;MTRA16;MTRA161;MTRA17;MTRA181;MTRA182;MTRA183;MTRA184;MTRA185;MTRA186;MTRA187;MTRA188;MTRA19;MTRA1911;MTRA192;MTRA1912;MTRA193;MTRA1913;MTRA1914;MTRA1915;MTRA201;MTRA202;MTRA203;MTRA204;MTRA205;MTRA206;MTRA207;MTRA208;MTRA209;MTRA2010;MTRA21;MTRA221;MTRA222;MTRA223;MTRA224;MTRA23;MTRA231;MTRA24;MTRA25
2313757;Setor subordinado a outra secretaria;Masculino;0 informou;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2313807;Setor subordinado diretamente a chefia do Executivo;Masculino;41;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2313906;Setor subordinado a outra secretaria;Masculino;31;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2313955;Secretaria exclusiva;Masculino;45;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2314003;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
2314102;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2400109;Secretaria em conjunto com outras politicas setoriais;Masculino;35;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;1;0
2400208;Setor subordinado a outra secretaria;Masculino;50;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;1;O fundo possui um conselho gestor próprio;0;0;0;1;1;0;1;0;;1;1;0;0;;0;0;0;;;;;;;;;;1;Sem adaptacao;;;;;0;;1;0
2400307;Setor subordinado a outra secretaria;Masculino;55;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2400406;Secretaria exclusiva;Feminino;34;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2400505;Secretaria em conjunto com outras politicas setoriais;Masculino;63;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2400604;Setor subordinado a outra secretaria;Masculino;29;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2400703;Setor subordinado a outra secretaria;Masculino;51;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2400802;Secretaria em conjunto com outras politicas setoriais;Masculino;31;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
2400901;Secretaria em conjunto com outras politicas setoriais;Masculino;73;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2401008;Secretaria em conjunto com outras politicas setoriais;Masculino;41;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2401107;Setor subordinado a outra secretaria;Masculino;57;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2401206;Setor subordinado a outra secretaria;Masculino;47;Ensino superior incompleto;0;;;;;;;;0;;1;0 soube informar*;Tem maior representação governamental;0;0;1;1;0 soube informar*;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2401305;Setor subordinado a outra secretaria;Masculino;59;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2401404;Secretaria em conjunto com outras politicas setoriais;Masculino;46;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2401453;Secretaria em conjunto com outras politicas setoriais;Masculino;51;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2401503;Setor subordinado a outra secretaria;Feminino;46;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2401602;Secretaria em conjunto com outras politicas setoriais;Masculino;35;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
2401651;Secretaria exclusiva;Masculino;40;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2401701;Setor subordinado a outra secretaria;Masculino;39;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2401800;Setor subordinado a outra secretaria;Masculino;43;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2401859;Setor subordinado a outra secretaria;Feminino;58;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2401909;Setor subordinado a outra secretaria;Masculino;31;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2402006;Setor subordinado a outra secretaria;Masculino;29;Ensino superior completo;0;;;;;;;;0;;1;2000;Tem maior representação da sociedade civil;1;1;0;0;5;0;;;0;0;1;1;0;1;0;;1;1;0;0;;0;0;0;1;0;0;0;1;0;0;1;0;;Sem adaptacao;;;;;1;1;0;0
2402105;Secretaria exclusiva;Masculino;33;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2402204;Secretaria exclusiva;Masculino;46;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
2402303;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2402402;Secretaria em conjunto com outras politicas setoriais;Masculino;29;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;1;1;0;;0;1;0;1;1;1;1;1;1;1;1;1;;Parcialmente adaptada;0;1;0;0;1;0;0;0
2402501;Setor subordinado a outra secretaria;Masculino;45;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2402600;Setor subordinado a outra secretaria;Masculino;59;Especializacao;0;;;;;;;;0;;1;2013;Tem maior representação da sociedade civil;1;1;1;1;1;0;;;0;0;1;1;1;0;0;;1;1;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;;Sem adaptacao;;;;;1;1;0;0
2402709;Secretaria em conjunto com outras politicas setoriais;Masculino;72;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2402808;Secretaria exclusiva;Masculino;64;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2402907;Secretaria em conjunto com outras politicas setoriais;Masculino;58;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2403004;Setor subordinado a outra secretaria;Masculino;32;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2403103;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
2403202;Secretaria em conjunto com outras politicas setoriais;Masculino;57;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2403251;Secretaria em conjunto com outras politicas setoriais;Masculino;59;Ensino superior completo;0;;;;;;;;0;;1;2007;Tem maior representação governamental;1;0;0;0;0;0;;;0;0;1;1;1;1;0;;1;0;;1;0;0;0;0;1;1;1;0;1;0;0;1;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
2403301;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2403400;Setor subordinado a outra secretaria;Masculino;36;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2403509;Secretaria exclusiva;Masculino;31;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
2403608;Secretaria em conjunto com outras politicas setoriais;Masculino;43;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;1;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2403707;Setor subordinado a outra secretaria;Masculino;24;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2403756;Setor subordinado a outra secretaria;Masculino;44;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2403806;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2403905;Secretaria exclusiva;Masculino;32;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2404002;Secretaria exclusiva;Masculino;44;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2404101;Secretaria exclusiva;Masculino;53;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2404200;Setor subordinado a outra secretaria;Masculino;41;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
2404309;Secretaria em conjunto com outras politicas setoriais;Masculino;24;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2404408;Secretaria em conjunto com outras politicas setoriais;Masculino;37;Ensino medio incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2404507;Secretaria exclusiva;Feminino;36;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;1;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;1;0
2404606;Setor subordinado a outra secretaria;Masculino;0 informou;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2404705;Setor subordinado diretamente a chefia do Executivo;Masculino;46;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2404804;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2404853;Secretaria exclusiva;Masculino;49;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2404903;Secretaria em conjunto com outras politicas setoriais;Masculino;63;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2405009;Secretaria em conjunto com outras politicas setoriais;Masculino;36;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2405108;Secretaria exclusiva;Feminino;28;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2405207;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2405306;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2405405;Secretaria em conjunto com outras politicas setoriais;Masculino;37;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2405504;Secretaria em conjunto com outras politicas setoriais;Masculino;37;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2405603;Setor subordinado a outra secretaria;Masculino;42;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2405702;Setor subordinado a outra secretaria;Masculino;62;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2405801;Setor subordinado a outra secretaria;Masculino;39;Especializacao;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2405900;Secretaria em conjunto com outras politicas setoriais;Masculino;60;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2406007;Secretaria exclusiva;Masculino;50;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2406106;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2406155;Secretaria em conjunto com outras politicas setoriais;Masculino;45;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;1
2406205;Secretaria exclusiva;Masculino;24;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2406304;Secretaria em conjunto com outras politicas setoriais;Masculino;31;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2406403;Setor subordinado a outra secretaria;Masculino;40;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2406502;Setor subordinado a outra secretaria;Masculino;28;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2406601;Setor subordinado a outra secretaria;Masculino;63;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2406700;Setor subordinado a outra secretaria;Masculino;57;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2406809;Secretaria exclusiva;Masculino;43;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2406908;Secretaria exclusiva;Feminino;31;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2407005;Secretaria em conjunto com outras politicas setoriais;Masculino;51;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2407104;Secretaria em conjunto com outras politicas setoriais;Masculino;29;Ensino superior completo;1;1;1;1;1;1;1;1;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0
2407203;Setor subordinado a outra secretaria;Masculino;31;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2407252;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2407302;Secretaria exclusiva;Masculino;47;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2407401;Secretaria em conjunto com outras politicas setoriais;Masculino;44;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2407500;Setor subordinado a outra secretaria;Feminino;31;Especializacao;0;;;;;;;;0;;1;2001;Tem maior representação governamental;0;0;1;0;0 soube informar*;0;;;0;0;0;1;1;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
2407609;Secretaria em conjunto com outras politicas setoriais;Masculino;38;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2407708;Secretaria em conjunto com outras politicas setoriais;Masculino;53;Ensino superior incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2407807;Secretaria exclusiva;Masculino;47;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2407906;Secretaria exclusiva;Masculino;21;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2408003;Setor subordinado diretamente a chefia do Executivo;Masculino;58;Ensino superior completo;0;;;;;;;;0;;1;2007;Paritário;1;0;1;0;6;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;1;0
2408102;Secretaria em conjunto com outras politicas setoriais;Masculino;50;Especializacao;0;;;;;;;;0;;1;1999;Paritário;1;1;1;1;6;0;;;0;0;0;1;1;1;0;;1;0;;1;0;0;0;0;1;1;0;0;1;0;0;0;0;;Parcialmente adaptada;0;0;1;0;1;1;1;0
2408201;Secretaria em conjunto com outras politicas setoriais;Masculino;60;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;1;1;0;0;;0;0;0;1;1;0;0;0;0;0;1;0;;Sem adaptacao;;;;;1;1;0;0
2408300;Secretaria em conjunto com outras politicas setoriais;Masculino;53;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2408409;Setor subordinado a outra secretaria;Masculino;55;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2408508;Secretaria em conjunto com outras politicas setoriais;Masculino;35;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2408607;Secretaria em conjunto com outras politicas setoriais;Masculino;44;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2408706;Secretaria em conjunto com outras politicas setoriais;Masculino;40;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2408805;Secretaria exclusiva;Masculino;52;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2408904;Secretaria exclusiva;Masculino;44;Ensino fundamental completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2408953;Secretaria em conjunto com outras politicas setoriais;Masculino;63;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;0;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2409100;Setor subordinado a outra secretaria;Masculino;33;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2409209;Secretaria em conjunto com outras politicas setoriais;Masculino;19;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2409308;Secretaria em conjunto com outras politicas setoriais;Masculino;43;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2409332;Secretaria exclusiva;Masculino;41;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2409407;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2409506;Secretaria exclusiva;Masculino;52;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;1;0;0;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2409605;Setor subordinado a outra secretaria;Masculino;56;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2409704;Secretaria em conjunto com outras politicas setoriais;Masculino;50;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2409803;Secretaria exclusiva;Masculino;38;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0
2409902;Secretaria em conjunto com outras politicas setoriais;Masculino;33;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2410009;Setor subordinado a outra secretaria;Masculino;51;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2410108;Setor subordinado a outra secretaria;Masculino;45;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2410207;Setor subordinado diretamente a chefia do Executivo;Masculino;36;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2410256;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2410306;Secretaria em conjunto com outras politicas setoriais;Masculino;69;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2410405;Secretaria exclusiva;Masculino;63;Ensino fundamental incompleto;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2410504;Secretaria exclusiva;Masculino;28;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;0;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2410603;Secretaria exclusiva;Feminino;60;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2410702;Secretaria exclusiva;Masculino;50;Ensino medio completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0
2410801;Nao possui estrutura;;;;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
2410900;Setor subordinado a outra secretaria;Feminino;37;Ensino superior completo;0;;;;;;;;0;;0;;;;;;;;0;;;0;0;1;1;0;1;0;;0;;;;;;;;;;;;;;;;;;;;;;;0;;0;0
